ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
53f8e68e-d3cd-4b44-b50e-0bf492d0ede1,1941-06-12,,999-94-2867,S99953026,X56649634X,Mrs.,Anastacia583,Bergstrom287,,Luettgen772,M,white,german,F,Cornwall-on-Hudson,561 Huel Run,Clarence,New York,14031
6e059332-e5bb-4231-9e95-2252efd93809,1920-02-21,1999-01-11,999-38-5141,S99917872,X76672262X,Mrs.,Tomiko229,Littel644,,Parisian75,M,white,irish,F,Esopus,297 Trantow Village,New Castle,New York,
b0e6f60d-a489-46d6-9f50-9ef9b7714dba,1972-11-03,,999-89-9863,S99944393,X29071991X,Mr.,Numbers230,Crist667,,,M,white,italian,M,Valley Stream,107 Hauck Lock Unit 50,Halfmoon,New York,
0c37e749-7c60-4d53-8643-8f6dbb94eb2b,1966-02-02,,999-42-6061,S99954569,X9021834X,Mr.,Stan246,Ebert178,,,M,black,west_indian,M,New York,288 Grimes Gate Unit 21,Solvay,New York,13204
f8ecd140-015c-4304-9094-0a2c05b101ba,1965-08-17,,999-19-2213,S99950620,X52672306X,Mrs.,Keturah238,Shields502,,Schuster709,M,white,english,F,Albany,418 Berge Meadow Apt 0,Port Washington North,New York,11050
bd8b900a-1cfe-4584-b8eb-473f53f39b26,1958-05-15,,999-68-2148,S99935532,X89166111X,Mr.,Quinton758,Kessler503,,,M,hispanic,puerto_rican,M,New York,275 Stanton Mill,New York,New York,10001
95a03fa0-f07b-464d-9ce5-f1fd3ebcf15a,1924-02-08,2012-07-18,999-83-3054,S99998606,X3760856X,Mrs.,Phylis163,Boehm581,,Legros616,M,white,irish,F,Carmel,786 Steuber Plaza Suite 53,Erin,New York,14838
780d50ad-d448-4eec-ba29-9547b64d28c3,1957-11-28,,999-80-1898,S99956614,X53925704X,Mr.,Carson894,Bergstrom287,,,S,white,english,M,Cold Spring,891 Boyer Run Suite 20,Shawangunk,New York,
3756fdc3-5e56-4c9f-b389-f57ebc9c8290,1974-11-01,,999-60-1788,S99912509,X12555646X,Mr.,Mario764,Bañuelos542,,,S,black,dominican,M,New York,759 Weissnat Key Suite 27,Buffalo,New York,14201
4f6b722e-1480-4cee-b3aa-db4cbc0bd0bf,2006-09-02,,999-31-9376,,,,Jonathan639,Bergnaum523,,,,asian,chinese,M,Weedsport,1010 Carroll Well Suite 87,Stony Point,New York,10980
ac82bac7-01b4-477d-85ed-53fc372180fb,1978-02-26,,999-22-3909,S99954033,X82495660X,Ms.,Alejandrina481,Grant908,,,S,white,italian,F,New Rochelle,974 Jacobson Way Unit 80,Troy,New York,12180
3df1bee1-0b20-4428-b70e-14315d6e82e7,1958-03-10,2017-02-27,999-29-9606,S99999769,X83149649X,Mr.,Jack927,Price929,,,M,white,swedish,M,Buffalo,416 Bogan Gateway,Franklinville,New York,14737
f9d70c55-61fd-4c83-acc0-1d12d180b3e7,1920-02-21,2018-07-14,999-79-4280,S99987020,X84946338X,Mrs.,Vivian245,Grady603,,Jones311,M,white,irish,F,West Haverstraw,615 Hagenes Track Suite 20,New Castle,New York,
70bb8ee3-3fb6-4e48-83df-9a16216abd10,1966-05-25,,999-53-1305,S99938486,X69856043X,Mr.,Tod265,Cassin499,,,M,white,italian,M,Westbury,507 Stark Brook Suite 34,White Plains,New York,10601
b7476174-3e57-4e78-8ace-81255ebcc9c9,1977-08-28,,999-83-1710,S99968919,X8893449X,Mr.,Walker122,Hagenes547,,,M,white,german,M,Buffalo,133 McCullough Row Apt 8,Auburn,New York,13021
6638b8a3-61dd-444f-9419-d9ef56d0e864,1971-01-30,,999-75-9307,S99936154,X1718054X,Mr.,Dylan44,Donnelly343,,,M,white,irish,M,Saratoga Springs,677 Davis Grove,Le Roy,New York,14482
216fd320-cfe5-4376-999b-5e970fdd8fc3,1938-04-12,,999-18-4658,S99915967,X17784288X,Ms.,Jeana169,Hyatt152,,,S,white,french,F,Patchogue,932 Harvey Park,Baldwin,New York,11510
01f7e0a5-7eb0-4f9c-a66f-8d843d9849ff,1984-03-31,,999-91-7426,S99944367,X84251909X,Ms.,Keely496,Hilll811,,,S,white,french,F,Yorktown,566 Kulas Branch,Amsterdam,New York,12010
6575242a-d668-48db-8294-835310d6e786,2017-02-05,,999-77-3489,,,,Antonette454,Gislason620,,,,white,irish,F,Franklinville,254 Connelly Harbor Unit 62,Catlin,New York,
7c926bc1-235d-42f9-9d0b-11d3c8457f03,1924-02-08,2014-03-13,999-33-5028,S99921452,X14618878X,Mrs.,Edelmira985,Howe413,,Purdy2,M,white,irish,F,Stony Point,202 Roob Port,Erin,New York,14838
be5490c6-c172-409b-b06e-530dbbd5214f,1958-03-10,,999-66-6684,S99933961,X80500465X,Mr.,Oswaldo857,Schumm995,,,S,white,swedish,M,Yonkers,358 Gerlach Club,Franklinville,New York,14737
07abb211-71ba-46c6-b645-3a80b12a53fb,1974-09-18,,999-22-3821,S99977063,X6836916X,Mrs.,Tereasa291,Harris789,,Ziemann98,M,white,irish,F,Schenectady,639 Hodkiewicz Arcade,Utica,New York,13413
146a2c65-8957-4196-8f59-a2563b1af07d,1962-10-10,,999-35-4690,S99940038,X38128566X,Mr.,Elisha578,Greenholt190,,,M,white,french,M,Kings Point,855 Rodriguez Spur,Upper Nyack,New York,10960
920e07a8-1108-4c72-844e-2b650840ef50,1945-10-28,,999-31-1230,S99998890,X74843984X,Ms.,Shondra529,Streich926,,,S,white,irish,F,Rotterdam,347 Von View Unit 93,New York,New York,10001
cc17efb1-c5b6-4c02-bebc-4eb6aa48f108,1997-04-14,,999-18-8702,S99954795,X16491414X,Mr.,Bo157,Lubowitz58,,,,white,swedish,M,Rochester,479 Bednar Ramp Apt 81,Harrison,New York,10528
653c2892-8377-4f80-ad30-c5b95f4fbdd7,2001-06-23,,999-71-1427,S99913364,,,Lauralee67,Nolan344,,,,black,african,F,Mount Vernon,108 Legros Skyway,Irondequoit,New York,14609
76e8ae9d-5715-4d82-80ba-adf1af00e21c,2007-02-11,,999-57-8561,,,,My508,O'Keefe54,,,,white,irish,F,Yonkers,140 Crooks Course,Clifton Park,New York,12065
84a63808-02f8-4003-9b4b-926fd02b8353,2003-09-07,,999-99-6794,,,,Maxine796,Johns824,,,,white,german,F,Greece,192 Hayes Lock Suite 91,Clarendon,New York,14429
af3bf381-840e-4a0e-9870-b195feeaa7e9,2006-04-07,,999-68-8102,,,,Chara19,Harris789,,,,white,irish,F,Irondequoit,625 Kuphal Highlands Apt 2,New York,New York,10001
7a50153f-79bb-4047-8287-fab27cb8ca4f,1924-02-08,,999-30-6683,S99981122,X60461499X,Mrs.,Tequila897,Hermiston71,,Weissnat378,M,white,irish,F,Troy,422 Koelpin Ranch Unit 11,Erin,New York,14838
3bbd3eee-f963-4742-a91d-d79b05452f09,1915-03-21,2007-09-30,999-56-7199,S99934462,X8413988X,Mr.,Devin82,Fisher429,,,M,white,swedish,M,Lindenhurst,293 Lebsack Knoll,Babylon,New York,11702
fae3526a-9a6c-43e6-9f97-480c975a4413,1996-06-09,,999-70-9163,S99965458,X3099780X,Ms.,Catrice481,Gottlieb798,,,,white,portuguese,F,Peru,301 Bednar Center Suite 60,Auburn,New York,13021
7ad204b8-c19c-4e96-a78c-8ab1150b2a1b,1920-02-21,,999-34-3580,S99999562,X76452247X,Mrs.,Tristan353,Kling921,,Reynolds644,M,white,irish,F,North Greenbush,513 Jerde View,New Castle,New York,
5ed60d06-ec07-4fa1-aa60-efa3a5190d42,1982-06-24,,999-10-6646,S99987649,X86961137X,Mrs.,Tanja584,Feil794,,Dietrich576,M,white,american,F,Buffalo,335 Mills Rue,Charlton,New York,
fe4cc530-dc99-469c-8ecc-7033635c33e7,1968-12-10,,999-81-7442,S99952299,X8142534X,Mrs.,Afton574,Klocko335,,Breitenberg711,M,native,american_indian,F,Dunkirk,806 Will Wall,Manlius,New York,13104
bed0b075-ef5d-4032-a119-3a358cd0b10e,1995-11-16,,999-77-2216,S99973912,X5473426X,Ms.,Guillermina633,Laureano185,,,,black,dominican,F,Akron,427 Mayert Throughway,Pendleton,New York,
906cfb68-4ecf-4bfb-89cb-2857e69d532e,1958-03-26,,999-77-8041,S99940481,X43116106X,Mrs.,Merlene950,Schuster709,,Eichmann909,M,white,italian,F,Hudson Falls,906 Quitzon Trace Apt 5,Penn Yan,New York,14527
868d86cf-fbe8-4e39-87c1-0450b6df323f,1988-01-09,,999-75-8724,S99984006,X16913992X,Mrs.,Kimber624,Rice937,,Harber290,M,white,american,F,Fort Plain,498 Bauch Stravenue,Airmont,New York,10901
b5af1bfe-caeb-486c-b599-9147bc1b89ad,1952-03-10,,999-17-8668,S99982217,X55596848X,Mrs.,María842,García15,,Arroyo916,M,hispanic,puerto_rican,F,Greece,278 Hudson Quay Apt 11,Queensbury,New York,12804
d3b46126-0bc4-4f68-9032-2e847dc11a93,1990-06-04,,999-85-3492,S99945034,X60801599X,Ms.,Setsuko288,Cummings51,,,S,white,french,F,Burke,861 Graham Forge Apt 75,Williamson,New York,14589
0bfff72e-79bd-461f-b762-9b0d1716d7ad,1915-03-21,1972-04-25,999-15-3873,S99978782,X26830400X,Mr.,Fernando603,Stamm704,,,S,white,swedish,M,Syracuse,205 Pollich View,Babylon,New York,11702
5d0e4d49-9a0e-4d0e-804d-90ec64a570b7,1975-01-28,,999-40-1161,S99958727,X88513750X,Mrs.,Phyliss206,Rogahn59,,Turner526,M,white,italian,F,Brownville,687 O'Conner Bridge Apt 44,East Greenbush,New York,12061
e7aee0af-5252-46e7-8e33-fc2638582768,1964-03-29,,999-78-4001,S99915404,X68126377X,Mr.,Ronnie7,Gottlieb798,,,S,white,irish,M,Montgomery,781 Feeney Well,Vestal,New York,13850
fd9c4941-9c95-4ed1-bef2-2bb4c713d7a6,1973-11-22,,999-53-9187,S99966878,X32679545X,Mr.,Ivory697,Johnston597,,,M,white,italian,M,Middletown,560 Heidenreich Parade Suite 90,Halfmoon,New York,
5993ade0-f277-49d2-b872-eb3cb2cc93b8,2009-06-07,,999-56-3135,,,,Jayson808,Hauck852,,,,white,french,M,White Plains,1071 Renner Walk Suite 8,Woodbury,New York,11791
1d3e0739-d323-4eb9-be12-e432844a0362,2016-08-27,,999-53-5274,,,,Cira533,Green467,,,,white,english,F,Rotterdam,908 Paucek Meadow Unit 2,Brighton,New York,14609
0cc0f349-4493-4cf8-9ecb-864876dc1457,1991-09-11,,999-39-5416,S99971301,X69129858X,Mr.,Charley358,Walker122,,,M,white,irish,M,Wallkill,237 Kreiger Throughway,Clarendon,New York,14429
b7738427-c8cd-40af-b699-71ba58ff6ea8,2005-10-20,,999-71-5378,,,,Takako793,Konopelski743,,,,white,french,F,Troy,700 Kessler Gardens Suite 8,Niagara Falls,New York,14301
d3866893-82f1-4e07-b149-be2c2d2a0278,1993-12-10,,999-41-4068,S99987429,X64582679X,Ms.,Rosalia943,Palacios784,,,,hispanic,puerto_rican,F,Freeport,753 Friesen Alley Unit 22,White Plains,New York,10601
591e428d-4128-46f5-97f3-f6d54a7c9e91,1971-11-03,,999-96-1309,S99994012,X51589500X,Mrs.,Lorena247,Briones478,,Mateo562,M,black,dominican,F,Glens Falls,984 Hamill Approach Suite 58,New Rochelle,New York,10538
12face0d-0604-4fd5-808b-a1615823650e,1971-03-18,,999-21-4746,S99930312,X40983039X,Ms.,America446,Becker968,,,S,white,french,F,Woodbury,791 Zboncak Bypass Suite 63,Middleport,New York,14105
077a265b-3bea-4228-bfe4-a00281b3cd56,1949-05-26,,999-19-4329,S99923306,X5612879X,Mrs.,Claribel706,Cassin499,,Harvey63,M,white,irish,F,New Rochelle,862 Bogan Annex Apt 9,Germantown,New York,12526
6dbbd4fc-0768-46bf-a7c4-491fa6ac8a63,1993-02-12,,999-59-1259,S99926862,X9344676X,Ms.,Theo630,Rempel203,,,,white,irish,F,Niagara,668 Legros Plaza,Niagara Falls,New York,14301
62d3d94f-9583-454f-99c7-c61c8d5669d4,1915-03-21,,999-14-5675,S99933445,X21425031X,Mr.,Chong355,Tremblay80,,,S,white,swedish,M,Syracuse,949 Ratke Port Apt 30,Babylon,New York,11702
a148979a-3809-4a77-9b1b-ed91ab14d89c,2007-01-24,,999-67-1975,,,,Clair921,Stark857,,,,white,italian,M,Erin,231 Smitham View,Lynbrook,New York,11563
bf059b01-386b-4c22-8e12-8f2bd429cc36,1962-08-28,,999-38-5401,S99952598,X61358595X,Mrs.,Farrah946,Bogan287,,Lockman863,M,white,english,F,Stony Point,739 O'Keefe Lock Unit 71,Kings Point,New York,11023
4385d2e5-a467-4d5f-b42e-79118baf3ec2,1990-03-05,,999-24-3350,S99938244,X86123961X,Mrs.,Elicia233,Moen819,,Streich926,M,native,american_indian,F,Monticello,858 Hermiston Knoll,New Rochelle,New York,10538
7f76c095-5655-44c1-bf73-965aed2bb504,1999-08-23,2009-09-16,999-79-6970,,,,Marcelo725,Trantow673,,,,white,russian,M,Ithaca,216 Donnelly Mill,New Rochelle,New York,10538
d8f1a824-52ed-4bcb-ad1c-36e1ab430377,2011-06-06,,999-91-3955,,,,Izetta651,Lueilwitz711,,,,black,west_indian,F,Clarence,274 Lynch Port,Middletown,New York,10940
f75290bd-02ef-42ff-92c9-6bd7087d6c76,1982-01-31,,999-25-5404,S99969123,X28285968X,Mr.,Jaime666,Buckridge80,,,M,white,irish,M,Floyd,289 Gleichner Divide,New York,New York,10001
3a5ba04d-77b6-4337-994b-7e7f70960c22,1986-08-05,,999-31-5710,S99943049,X50390079X,Ms.,Sherryl893,McDermott739,,,S,white,italian,F,Utica,1029 Gleason Harbor Suite 51,Onondaga,New York,
863609e3-fc98-4e50-90a5-9ffd1290b8d3,1994-03-02,,999-61-4289,S99916641,X38038510X,Ms.,Stepanie29,Funk324,,,,white,italian,F,Rotterdam,1095 Bernhard Row Unit 57,Fowler,New York,
02fc5d8c-fb6a-4735-9d73-1e7ebabd626a,1959-02-18,,999-57-7530,S99920234,X42678879X,Ms.,Winter723,Kuhic920,,,S,white,italian,F,Wethersfield,250 Langworth Road,Chestnut Ridge,New York,10952
493f0ad6-039a-4e0e-bb44-44ebd8398d78,1966-10-14,,999-89-3965,S99954951,X19817753X,Mrs.,Karin721,Berge125,,Schulist381,M,white,english,F,Queensbury,436 Mohr Street Suite 32,Palermo,New York,
d1f66b89-18b1-4eae-94e8-bc16591436c8,1999-08-23,,999-48-2033,S99957912,,Mr.,Norris589,Blick895,,,,white,russian,M,Avon,945 Hegmann Throughway,New Rochelle,New York,10538
f528cd52-a3a2-476a-8a0d-c156a8e0f03a,1955-02-01,2000-06-06,999-27-5728,S99951387,X65449968X,Mr.,Conrad619,Breitenberg711,,,S,white,english,M,East Williston,133 Larson Flat Apt 56,Kiryas Joel,New York,10950
f5fad5cf-9b80-4fb2-94be-4f87620d0839,1972-01-26,,999-81-3554,S99950196,X67498653X,Ms.,Gena729,Luettgen772,,,S,white,italian,F,Jamestown,531 Murphy Passage,Halfmoon,New York,
e77a0532-b610-44dc-9c37-416b0b5483b0,1956-08-17,,999-34-4072,S99944631,X1399896X,Mrs.,Awilda854,Ferry570,,Mueller846,M,white,portuguese,F,Buffalo,291 Gulgowski Quay Unit 22,Lansing,New York,14850
6efcbc96-bb91-4388-ada2-f51c5df32c05,1970-04-18,,999-43-2118,S99926123,X43317081X,Mrs.,Kanesha23,Hegmann834,,Kunde533,M,white,italian,F,New York,121 Cartwright Light,Brighton,New York,14609
9ff06ebe-079b-40c7-b9b2-2484b7fa25cf,2009-05-20,,999-34-4675,,,,Malisa137,Russel238,,,,white,irish,F,Manorhaven,753 Hickle Trace,Mastic Beach,New York,11950
2811ccbd-addd-45e0-b80b-a2b4d4eefcbe,1977-05-12,,999-54-1591,S99977776,X47642570X,Mrs.,Shauna908,Gusikowski974,,Hartmann983,M,white,american,F,White Plains,473 Hodkiewicz Hollow,New York,New York,10001
f6f93c6b-f968-437e-98e1-b8e5df8d5bdf,1946-12-30,,999-82-8244,S99946489,X61861192X,Mr.,Guadalupe206,Braun514,,,M,asian,chinese,M,Clifton Park,163 Jacobi Rapid,Elmsford,New York,10523
79ece4cb-4a09-448a-8cde-ea7fbeee3407,1946-05-29,1974-08-21,999-78-7970,S99950247,X75323648X,Mrs.,Cordie578,Shanahan202,,Wyman904,M,white,irish,F,Lockport,407 Kilback Village,Brunswick,New York,
0adfd255-bd60-4dff-966b-492f63e6f0fa,1955-02-01,1997-07-30,999-83-2591,S99954985,X36205147X,Mr.,Jackie93,Weber641,,,S,white,english,M,Massapequa Park,247 Gottlieb Key,Kiryas Joel,New York,10950
e47d1341-2300-4b70-8ca1-ebdc51fe53da,1992-12-14,,999-45-5693,S99955071,X58863993X,Ms.,Kristeen693,Huels583,,,,black,african,F,Elmsford,179 Cassin Haven Unit 69,Glen Cove,New York,11542
fdfa9061-4a31-4883-a5ce-b7bd6794233a,1970-03-06,,999-24-5650,S99937319,X48700080X,Mr.,Carl856,Koch169,,,M,hispanic,puerto_rican,M,East Rockaway,195 Keeling Alley,Spring Valley,New York,10952
4e26f29f-b563-4de9-8ec1-db9f37f97c44,1954-02-19,,999-30-7113,S99921300,X4951159X,Mrs.,Fiona703,Wisozk929,,Weissnat378,M,white,american,F,Gates,1011 Swift Gate Suite 85,Carmel,New York,10512
588beb27-77cc-40d3-ad2a-cbbfcbd920ea,1946-05-29,,999-37-7413,S99986363,X46903255X,Mrs.,Porsche32,Olson653,,Ward668,M,white,irish,F,Yonkers,214 Lind Manor,Brunswick,New York,
5ac19649-4579-42db-9987-31f61446e954,1976-09-23,,999-66-4817,S99943473,X4462240X,Mr.,Zachariah133,Okuneva707,,,M,asian,asian_indian,M,Rome,715 Prohaska Manor Suite 34,Penfield,New York,14526
89ccdda8-290f-4e0b-a6e6-6ad3456c21ee,1940-03-22,1994-08-14,999-34-9401,S99914899,X33307659X,Mrs.,Jolynn62,Dare640,,Stiedemann542,M,white,swedish,F,Albany,1010 Wolff Annex Suite 83,Buffalo,New York,14201
0a7cef3f-6121-4efa-bc8d-676a2ecb0fd3,1930-11-11,2007-04-17,999-86-7234,S99916623,X62282178X,Mr.,Vincent299,Daniel959,,,M,white,irish,M,Upper Nyack,728 Schultz Gate Suite 59,Kingston,New York,12401
76274099-af5d-4301-818e-826ae6b62ab5,2003-09-27,,999-34-7039,,,,Bianca274,Crist667,,,,white,french_canadian,F,North Tonawanda,123 Bosco Fork,Syracuse,New York,13120
720f27ed-9cb7-4cbd-9eba-7c3c5e386afe,1969-09-21,,999-89-3692,S99919279,X56622068X,Ms.,Stephnie566,Mitchell808,,,S,white,english,F,Cazenovia,808 Reilly Run,Peru,New York,12972
63a95308-6b34-4e37-b537-cd226b80643b,1955-02-01,,999-64-6350,S99962753,X22843707X,Mr.,Jarrett354,Kuhlman484,,,M,white,english,M,New Rochelle,170 Moore Trace Unit 94,Kiryas Joel,New York,10950
3f82d20a-2985-46e9-8634-f0264343754b,1977-02-14,,999-66-6583,S99987100,X55117738X,Mr.,Norbert530,Fritsch593,,,S,white,american,M,New Hempstead,644 Jones Trailer Apt 56,Westmoreland,New York,13490
04629bcc-d7e3-4ddb-b33c-b95b14157a3c,1934-05-16,2004-11-17,999-90-4078,S99926787,X36079684X,Mr.,Leonard963,Stiedemann542,,,M,white,irish,M,Ossining,821 Heaney Trail Unit 96,Kenmore,New York,14217
c20be1a9-e9a5-413d-95ad-d8f8b1400a59,2001-07-21,,999-47-7150,S99999202,,,Josette398,Haley279,,,,white,polish,F,Jamestown,1056 Kirlin Route Apt 12,Airmont,New York,10901
6ccc933a-bfd3-4cbc-9066-1b74361ec794,1994-11-18,,999-52-9666,S99929283,X52364356X,Ms.,Virgina372,Johnson679,,,,white,italian,F,Massapequa Park,1099 Shields Light Apt 31,Rome,New York,13308
01445b03-aee5-4db3-9380-1a55b3806a6c,2007-02-18,,999-61-1041,,,,Benito209,Balderas66,,,,hispanic,central_american,M,Windham,998 Marvin Fork Apt 8,Genoa,New York,13071
b54a9a95-b522-4396-a9d7-c1ae2ec46bc5,1951-05-15,,999-21-2928,S99912723,X2988753X,Mr.,Dante562,Runolfsdottir785,,,S,black,african,M,Red Hook,232 Considine Plaza,Henrietta,New York,14467
849bb757-5419-4d31-8993-96bcbc799db9,1934-05-16,1974-11-06,999-93-4499,S99928355,X12479592X,Mr.,Darnell564,Torphy630,,,M,white,irish,M,Pendleton,550 Durgan Ranch,Kenmore,New York,14217
2d2d8726-4511-44c0-9c7b-a7a64109df5c,1940-03-22,,999-61-1484,S99963425,X48387714X,Mrs.,Carmelita854,Graham902,,Nienow652,M,white,swedish,F,Ogdensburg,425 Jacobson Station,Buffalo,New York,14201
36139646-53c0-47c6-a239-a5f557db4e02,1990-06-02,,999-59-4558,S99916303,X67868489X,Mr.,Jason347,Runolfsson901,,,M,hispanic,puerto_rican,M,Eden,617 Runolfsdottir Common,Freeport,New York,11510
38780af2-a8f7-45b7-ba9d-f03b24c7d3ed,1930-11-11,2014-04-24,999-48-7457,S99973933,X64818602X,Mr.,Dustin31,Cartwright189,,,S,white,irish,M,Pierrepont,656 Windler Corner Suite 50,Kingston,New York,12401
75e4caa7-f873-4024-b45e-e2acd3326a2a,1947-08-02,,999-53-5445,S99924756,X29025102X,Mr.,Arturo47,Armas910,,,M,hispanic,puerto_rican,M,Farmersville,1059 Effertz Trace,New York,New York,10001
a6a88a99-9323-4e26-81e9-61b0d5488b04,1943-11-30,,999-83-3889,S99914941,X11521417X,Mr.,Val761,Murazik203,,,M,white,swedish,M,Chili,100 Howe Skyway,Cortland,New York,13045
dfe82aa3-d5b1-4616-9aa7-6c7770b4ad3e,1960-07-01,,999-43-5756,S99947466,X29200016X,Mrs.,Kristal814,Reichert620,,Harber290,M,white,english,F,Amityville,283 Zieme Wynd,Stockport,New York,
13e6026f-29cf-4017-b1b8-71a53b46a794,2014-11-11,,999-71-5928,,,,Rex53,Boyle917,,,,white,greek,M,Niagara,743 Altenwerth Common,Elma,New York,14059
5d6226ce-f494-4e06-892f-b50db19c6381,1983-11-01,,999-92-9490,S99991175,X8027591X,Mr.,Wally311,Batz141,,,M,white,english,M,Clarendon,397 Marks Lock,Florida,New York,10921
79c3c18a-1fe2-461e-b032-bc5e38b8970d,1944-11-10,,999-59-1453,S99940669,X35738904X,Mr.,Billy698,Kris249,,,M,hispanic,south_american,M,Tusten,348 Hammes Dam Suite 59,Mount Kisco,New York,10549
86767adf-8f42-4bf4-8ecb-e9b097e6a4ef,1934-05-16,2014-10-23,999-10-9307,S99968762,X24191265X,Mr.,Humberto482,Hudson301,,,M,white,irish,M,Henrietta,441 Kshlerin Port,Kenmore,New York,14217
d6e2085c-31c4-44e6-83cc-194bb129b1d9,1957-04-03,,999-16-9032,S99933574,X37440120X,Mr.,Earnest658,Yundt842,,,M,white,polish,M,New York,315 Dach Skyway Unit 21,Ticonderoga,New York,12883
ddb49a1c-3db3-45ea-9920-faf9113f8d85,1976-04-27,,999-36-1152,S99912256,X77312880X,Mrs.,Eva64,Cervantes583,,Benítez559,M,hispanic,puerto_rican,F,New York,107 Kreiger Gateway Unit 44,Riverhead,New York,11901
b7a66ea8-d95a-4081-80fd-27f2b24b46fb,1930-11-11,,999-40-9643,S99952716,X13592967X,Mr.,Rico947,Crona259,,,S,white,irish,M,Rome,900 Moore Haven Suite 90,Kingston,New York,12401
7948a579-4290-4946-b04c-230b00e56d13,2004-09-14,,999-82-4206,,,,Elizebeth108,Streich926,,,,white,irish,F,Grand Island,490 Homenick Hollow,Freeport,New York,11510
065875f0-be31-4e0b-91bd-2111b4458143,1994-05-05,,999-86-9855,S99979743,X66981776X,Ms.,Gennie418,Schaefer657,,,,white,american,F,Buffalo,601 Beatty Quay Suite 54,Syracuse,New York,13120
3667c0ea-3459-40dc-bbba-5e8873483300,1910-12-24,1952-03-08,999-42-1636,S99939861,X62692323X,Mr.,Adan632,Kub800,,,M,white,irish,M,Monroe,751 Pollich View,Wallkill,New York,12589
ec360bed-f6a7-4f3d-b7f3-e382c5d67754,1986-10-29,,999-37-6418,S99913847,X5681648X,Mr.,Emil691,Macejkovic424,,,M,white,irish,M,Briarcliff Manor,767 Hammes Vista Suite 41,Yorktown,New York,
86d1fbf4-d71f-4cee-adbf-42d9cd74a28b,1994-03-04,,999-63-8252,S99976952,X66880930X,Ms.,Tatum703,Witting912,,,,white,italian,F,Buffalo,113 Dare Spur,Holley,New York,14470
eab8cba8-c267-48ee-9e2c-8a7ead68452f,2014-03-17,,999-74-4579,,,,Minh326,Hamill307,,,,hispanic,puerto_rican,F,Hamburg,568 Emard Trail Suite 75,South Nyack,New York,10960
02f7b741-e4d7-4e93-8af6-36e522103a85,1969-07-01,,999-56-5322,S99975772,X12381924X,Ms.,Corinna386,Cole117,,,S,hispanic,south_american,F,Liverpool,790 Halvorson Lock,Yonkers,New York,10583
b91a0c0f-910f-44b7-a52b-93ed246356d5,1979-04-26,,999-60-7580,S99936937,X71688539X,Mr.,Eli762,Mann644,,,M,white,italian,M,Hempstead,584 Flatley Crossing,Albany,New York,12202
c00b0565-9c6e-4bac-a795-2edb5dcd8f6c,1934-05-16,,999-12-7531,S99921961,X28889991X,Mr.,Haywood675,Kautzer186,,,M,white,irish,M,Irondequoit,147 Crona Flat,Kenmore,New York,14217
4b94e845-1209-400a-8ecc-43669306bb1b,1964-06-20,2014-11-15,999-36-3821,S99939321,X75038302X,Mrs.,Shona685,Torphy630,,Bogan287,M,white,irish,F,Rensselaer,215 Hamill Pathway,Akron,New York,14001
8aaabbb0-9014-423e-86ca-84dd055595fa,1990-08-11,,999-89-5453,S99949453,X13874758X,Mr.,Ramón841,Valladares149,,,M,hispanic,puerto_rican,M,Canton,712 Lynch Light,Kenmore,New York,14217
b5ecb596-73c9-476e-be14-d834027079a2,1997-05-05,,999-37-1992,S99966262,X58970458X,Mr.,Mariano761,Roob72,,,,white,english,M,Campbell,221 Hilpert Village,Clifton Park,New York,12065
bf6ed9ba-9da7-4c6b-9e57-741398d8b8f1,1979-06-05,,999-69-2698,S99919409,X23726384X,Mrs.,Thersa321,Ledner144,,Sanford861,M,white,irish,F,Stephentown,462 Morissette Well,Granville,New York,12832
7f1c24d3-d6e4-42ae-bda7-20e512738bc1,1978-01-24,,999-67-1287,S99920679,X88091562X,Mrs.,Lashonda618,Hirthe744,,Wiza601,M,white,irish,F,Yonkers,106 Trantow Overpass Apt 96,Hopewell,New York,
52564c4a-5a69-4f53-b1a7-c00e1a7fdca5,1910-12-24,1989-06-16,999-27-7553,S99963191,X23646122X,Mr.,Virgilio529,Mohr916,,,M,white,irish,M,Yorktown,363 Boehm Well,Wallkill,New York,12589
2d204505-1ae2-4d4f-bb27-6ac7fef4de6c,1987-04-03,,999-55-3970,S99967906,X86753959X,Mrs.,Anita473,Calderón210,,Marroquín624,M,hispanic,puerto_rican,F,Wallkill,1090 Hayes Terrace Apt 59,Yonkers,New York,10583
17d8a7aa-a992-4a32-bea7-d5dcd8a4b167,2001-09-27,,999-71-1087,S99960113,,,Erinn548,Roob72,,,,white,italian,F,Sea Cliff,614 Gleason Bay,Lakewood,New York,14750
63270e4b-4976-4fc9-be32-b7bc789d1f8b,1964-06-20,,999-11-9451,S99914481,X80413596X,Mrs.,Charis952,Ebert178,,Rowe323,M,white,irish,F,Halfmoon,299 Kilback Bridge Suite 95,Akron,New York,14001
d5565fcb-68b0-4a36-9ed1-59cff63a8e32,1971-07-30,,999-88-4175,S99943762,X52302548X,Mr.,Ricky354,Stamm704,,,M,black,african,M,Palermo,780 Emmerich Ramp,New York,New York,10001
